cldae taxa	clade sizde	label	runtime	nodal dist
5462,8625	2	I75	4.622038841247559	0
6263,4284	2	I175	4.803260087966919	0
9668,8960	2	I14	4.924920320510864	0
7920	1	7920	4.954189300537109	0
6321	1	6321	4.961437940597534	0
7945	1	7945	4.9421546459198	0
5944,3552	2	I77	4.910242795944214	0
7219	1	7219	4.957643508911133	0
7127,7425,4653,4785,7576,3093	6	I130	4.838923931121826	0
5892	1	5892	4.9449098110198975	0
8005,2349	2	I181	4.92549729347229	0
4487	1	4487	4.938471794128418	0
5462	1	5462	4.940107822418213	0
7592,7401	2	I149	4.940096855163574	0
8871,9553,9339,8966,9227,8919	6	I4	4.84079384803772	0
5113,5462,8625,748,2328,53,6229,7035,7079,5534,5829	11	I66	4.710251331329346	0
7576,3093	2	I131	4.912339687347412	0
4840	1	4840	4.933220863342285	0
374,8722	2	I156	4.920437812805176	0
5137	1	5137	4.9278364181518555	0
5578,6238,6817,3320,7920,7905,3918,5623,836	9	I28	4.782811403274536	0
6229,7035,7079	3	I70	4.907681465148926	0
8871	1	8871	4.938091039657593	0
5113	1	5113	4.950527191162109	0
5445	1	5445	4.928753852844238	0
1862	1	1862	4.943229675292969	0
1950,4032	2	I90	4.939435005187988	0
4387	1	4387	4.929263591766357	0
1256	1	1256	4.929681062698364	1
6791	1	6791	4.950906753540039	0
2243	1	2243	4.934889078140259	0
4048	1	4048	4.941747665405273	0
7576	1	7576	4.948787212371826	0
7868,5744,1677	3	I189	4.8860862255096436	0
5944,3552,2100	3	I76	4.901986360549927	0
2639,7472	2	I198	4.926771879196167	0
1950,4032,4738	3	I89	4.906418800354004	1
5653	1	5653	4.9332380294799805	0
5576	1	5576	4.946375131607056	0
8887,9070,9445	3	I19	4.890180349349976	0
7586	1	7586	4.93230676651001	0
7440,8390	2	I120	4.921305179595947	1
7859,2205	2	I155	4.9242963790893555	0
4647	1	4647	4.939234018325806	0
8386,1857,1525	3	I139	4.901032447814941	0
5624	1	5624	4.941685914993286	0
8887,9070,9445,9738,9122	5	I17	4.862988233566284	0
4887,7219	2	I176	4.929886817932129	0
7859	1	7859	4.9404871463775635	0
7263,4956	2	I123	4.917014837265015	0
2302	1	2302	4.945195436477661	0
9764,9718,9733,8871,9553,9339,8966,9227,8919	9	I3	4.776607990264893	0
6567	1	6567	4.93641209602356	0
3619	1	3619	4.950386047363281	0
3552	1	3552	4.932172775268555	0
3231	1	3231	4.930642604827881	0
6817	1	6817	4.947871923446655	0
646	1	646	4.943532705307007	0
6071,7937	2	I87	4.9294092655181885	0
2370,2274,2523,5576,8386,1857,1525,8495,4387,3763,7127,7425,4653,4785,7576,3093	16	I129	4.616643905639648	0
577,8024,3725	3	I95	4.906570672988892	0
7202	1	7202	4.9222187995910645	2
3195	1	3195	4.950129985809326	0
57,3037	2	I193	4.924142599105835	0
8059	1	8059	4.932576656341553	0
3093	1	3093	4.939777135848999	0
8356	1	8356	4.935286283493042	0
3498	1	3498	4.940245151519775	0
7937	1	7937	4.94105076789856	0
1332,4941,3684,831	4	I82	4.877260208129883	0
8059,2396,3113,5215,3498,6321,1929,6529,7263,4956,7440,8390	12	I118	4.721606492996216	0
1231	1	1231	4.929417133331299	0
7868,5744,1677,2503,5892,6594,8774,6567	8	I184	4.790902853012085	0
3684	1	3684	4.941413164138794	0
577,8024,3725,517,7586	5	I93	4.853333473205566	2
6071	1	6071	4.946451187133789	0
7494,1908,4966	3	I98	4.89225435256958	1
577	1	577	4.940150260925293	0
9733	1	9733	4.947052001953125	0
5623	1	5623	4.933459281921387	0
7035	1	7035	4.935462951660156	0
9185,9864	2	I16	4.9214842319488525	0
2556	1	2556	4.935872316360474	0
3725	1	3725	4.938719034194946	0
5578	1	5578	4.956281661987305	0
2302,7945	2	I27	4.914705753326416	0
776	1	776	4.941997528076172	0
7079	1	7079	4.953303098678589	0
7494	1	7494	4.9351441860198975	0
6529,7263,4956	3	I122	4.901591539382935	3
2328,53,6229,7035,7079,5534	6	I68	4.84762716293335	0
6250,3534	2	I161	4.922091960906982	0
2302,7945,4048,1488,759	5	I24	4.8574440479278564	0
57,3037,6262	3	I192	4.918628454208374	0
332	1	332	4.941066265106201	0
5744	1	5744	4.944880247116089	0
284,7412,4981,7173,2496,7494,1908,4966,577,8024,3725,517,7586,2243,2556,1950,4032,4738,646,6071,7937,2725,1332,4941,3684,831,3734,5944,3552,2100,5113,5462,8625,748,2328,53,6229,7035,7079,5534,5829,4736,8319,3635,5751,1243,4637	47	I58	3.945143699645996	0
4525	1	4525	4.931448459625244	0
8722	1	8722	4.937304973602295	0
7412	1	7412	4.951387405395508	0
9598	1	9598	4.926880121231079	0
4048,1488	2	I26	4.919132232666016	0
9668,8960,9458,9344	4	I12	4.868834495544434	0
2370,2274,2523,5576,8386,1857,1525,8495,4387,3763	10	I135	4.738256931304932	0
3635,5751,1243,4637	4	I61	4.862945318222046	0
4738	1	4738	4.9472784996032715	0
3255,1231,6362,3004	4	I165	4.870832681655884	0
1929	1	1929	4.941585540771484	0
374	1	374	4.950163125991821	0
57,3037,6262,6830,7868,5744,1677,2503,5892,6594,8774,6567,7202,7559,1256,8005,2349,5653,4301,4887,7219,1862,6263,4284,6221,1183,963,7196,3195,6581,3255,1231,6362,3004,7641,6791,6250,3534,374,8722,7859,2205,2692,5076,6374	45	I150	4.037599325180054	0
5079	1	5079	4.9367804527282715	0
831	1	831	4.9517717361450195	0
8228	1	8228	4.93991756439209	0
8005,2349,5653	3	I180	4.89166522026062	0
2370,2274,2523,5576,8386,1857,1525,8495	8	I137	4.798294544219971	0
3772	1	3772	4.9342286586761475	0
3255	1	3255	4.943780183792114	0
3320	1	3320	4.9377830028533936	0
8871,9553	2	I8	4.91083025932312	0
577,8024,3725,517,7586,2243,2556,1950,4032,4738,646,6071,7937,2725,1332,4941,3684,831,3734	19	I79	4.543765544891357	0
5944	1	5944	4.930135250091553	0
1332,4941,3684,831,3734	5	I81	4.847324848175049	0
8386	1	8386	4.932978868484497	0
6529	1	6529	4.9283154010772705	0
2328	1	2328	4.942230939865112	0
57,3037,6262,6830	4	I191	4.884363651275635	0
5113,5462,8625,748	4	I73	4.8718626499176025	0
2370,2274,2523,5576,8386,1857,1525,8495,4387,3763,7127,7425,4653,4785,7576,3093,8059,2396,3113,5215,3498,6321,1929,6529,7263,4956,7440,8390,3619,126,5079,7677,7950,4487,8712,474,2571,4525,5137	39	I106	4.182190895080566	0
6317,8766	2	I49	4.914714097976685	0
9668	1	9668	4.937457084655762	0
2639	1	2639	4.951282978057861	0
9185,9864,9598	3	I15	4.892435312271118	0
6374	1	6374	4.940922975540161	0
1488	1	1488	4.9516284465789795	0
9185	1	9185	4.93703031539917	0
7559	1	7559	4.928696393966675	3
6238	1	6238	4.947735786437988	0
284,7412,4981,7173,2496,7494,1908,4966,577,8024,3725,517,7586,2243,2556,1950,4032,4738,646,6071,7937,2725,1332,4941,3684,831,3734,5944,3552,2100,5113,5462,8625,748,2328,53,6229,7035,7079,5534,5829,4736,8319,3635,5751,1243,4637,5445,7687,3948,4840,2528,7873,3772,8356,2852,5081,6317,8766	59	I46	3.7139828205108643	0
2571	1	2571	4.937910795211792	0
1677	1	1677	4.955523729324341	0
284,7412,4981,7173,2496,7494,1908,4966	8	I97	4.794314384460449	0
6229	1	6229	4.94768762588501	0
3113,5215,3498,6321,1929	5	I124	4.8810694217681885	2
4887,7219,1862,6263,4284,6221,1183	7	I171	4.821116924285889	2
3255,1231	2	I167	4.928627252578735	0
3619,126	2	I116	4.9366455078125	0
517,7586	2	I94	4.9195098876953125	0
284,7412,4981,7173,2496	5	I100	4.8487770557403564	0
646,6071,7937	3	I86	4.913200855255127	0
7173	1	7173	4.9347381591796875	0
2370,2274,2523,5576,8386,1857,1525,8495,4387,3763,7127,7425,4653,4785,7576,3093,8059,2396,3113,5215,3498,6321,1929,6529,7263,4956,7440,8390,3619,126,5079,7677,7950	33	I112	4.29089617729187	0
5081	1	5081	4.946300506591797	0
2370,2274,2523	3	I142	4.896616220474243	0
1183	1	1183	4.94241738319397	0
5534	1	5534	4.951076030731201	0
4635	1	4635	4.941072702407837	0
8228,330	2	I39	4.921441078186035	0
2834,5609,7016	3	I42	4.913570880889893	0
4736	1	4736	4.929265260696411	0
2243,2556	2	I92	4.917367458343506	3
3914,5624,2834,5609,7016,332,8228,330,3231	9	I37	4.805869817733765	0
9738,9122	2	I18	4.907876014709473	0
4736,8319	2	I64	4.907248258590698	0
9227,8919	2	I6	4.926914691925049	0
9553	1	9553	4.9426960945129395	0
9718	1	9718	4.938791513442993	0
3113,5215,3498,6321	4	I125	4.889566421508789	0
2523	1	2523	4.92769193649292	0
4032	1	4032	4.943080902099609	0
1243	1	1243	4.935168981552124	0
57,3037,6262,6830,7868,5744,1677,2503,5892,6594,8774,6567,7202,7559,1256,8005,2349,5653,4301,4887,7219,1862,6263,4284,6221,1183,963,7196,3195,6581,3255,1231,6362,3004,7641,6791,6250,3534,374,8722,7859,2205,2692,5076,6374,7592,7401,4635,7454,4085,3951,2370,2274,2523,5576,8386,1857,1525,8495,4387,3763,7127,7425,4653,4785,7576,3093,8059,2396,3113,5215,3498,6321,1929,6529,7263,4956,7440,8390,3619,126,5079,7677,7950,4487,8712,474,2571,4525,5137	90	I105	3.1261849403381348	0
5578,6238,6817,3320,7920,7905,3918,5623,836,2302,7945,4048,1488,759,958	15	I22	4.68180513381958	0
2274	1	2274	4.934930324554443	0
4048,1488,759	3	I25	4.909308910369873	0
5744,1677	2	I190	4.921825647354126	0
7873	1	7873	4.941287279129028	0
7677	1	7677	4.942200660705566	0
7472	1	7472	4.9412291049957275	0
9339,8966	2	I7	4.919389247894287	0
2528	1	2528	4.943692445755005	0
5215	1	5215	4.938089847564697	0
2639,7472,776,6497,4647,4625,57,3037,6262,6830,7868,5744,1677,2503,5892,6594,8774,6567,7202,7559,1256,8005,2349,5653,4301,4887,7219,1862,6263,4284,6221,1183,963,7196,3195,6581,3255,1231,6362,3004,7641,6791,6250,3534,374,8722,7859,2205,2692,5076,6374,7592,7401,4635,7454,4085,3951,2370,2274,2523,5576,8386,1857,1525,8495,4387,3763,7127,7425,4653,4785,7576,3093,8059,2396,3113,5215,3498,6321,1929,6529,7263,4956,7440,8390,3619,126,5079,7677,7950,4487,8712,474,2571,4525,5137	96	I104	3.010767936706543	0
2370,2274,2523,5576,8386,1857,1525,8495,4387,3763,7127,7425,4653,4785,7576,3093,8059,2396,3113,5215,3498,6321,1929,6529,7263,4956,7440,8390,3619,126,5079,7677,7950,4487,8712	35	I110	4.251279354095459	3
7494,1908	2	I99	4.915072441101074	0
6830	1	6830	4.9376866817474365	0
4637	1	4637	4.936904430389404	0
5829	1	5829	4.932218551635742	0
7196,3195	2	I169	4.9162962436676025	0
4736,8319,3635,5751,1243,4637	6	I60	4.811820983886719	0
9764	1	9764	4.938680171966553	0
374,8722,7859,2205,2692,5076,6374	7	I151	4.832569599151611	0
474,2571,4525,5137	4	I107	4.881577968597412	2
7196	1	7196	4.937048435211182	0
5076	1	5076	4.933672189712524	0
7920,7905	2	I32	4.935941696166992	0
963	1	963	4.939197301864624	3
9339	1	9339	4.940104961395264	0
5445,7687,3948,4840,2528,7873,3772,8356,2852,5081,6317,8766	12	I47	4.724411725997925	0
958	1	958	4.93597412109375	0
3763	1	3763	4.928300619125366	0
646,6071,7937,2725,1332,4941,3684,831,3734	9	I80	4.783484220504761	0
9344	1	9344	4.932173490524292	0
1950	1	1950	4.930861711502075	0
3113,5215,3498,6321,1929,6529,7263,4956	8	I121	4.811394691467285	0
