1	1
2	1
3	7
4	1
5	1
6	2
7	1
8	2
9	1
10	1
11	9
12	7
13	3
14	6
15	2
16	1
17	5
18	1
19	1
20	1
21	3
22	1
23	2
24	6
25	3
26	2
27	3
28	9
29	2
30	1
31	1
32	5
33	2
34	6
35	1
36	3
37	3
38	2
39	7
40	2
41	2
42	1
43	2
44	1
45	12
46	8
47	14
48	5
49	5
50	8
51	2
52	1
53	13
54	5
55	9
56	9
57	1
58	8
59	3
60	4
61	8
62	1
63	21
64	3
65	2
66	7
67	4
68	1
69	20
70	7
71	3
72	20
73	5
74	9
75	9
76	8
77	1
78	4
79	8
80	22
81	6
82	20
83	7
84	1
85	1
86	1
87	26
88	6
89	18
90	4
91	4
92	7
93	25
94	76
95	34
96	29
97	56
98	28
99	373
100	426
101	232
102	510
103	156
104	536
