cldae taxa	clade sizde	label	runtime	nodal dist
7661,7914,9840,7428,7194,8389,6723,6752,6943,9284,8486,6300,8081,7104,8415,9943,6269,9374,9869,8263,6711,9274,8454,6805,8084,6632,6651,9113,7733,9881,9073,8530,9467,9358,8347	35	-	4828.804437637329	0
9410,9695,8441,9355,8675,9454,6164,8705,8255,6187,9090,6646,7183,6714,6906,7489,6220,7718,8148,8233,8190,8905,6991,9222,6840,7748,9257,9930,7263,8455,8893,6940,7127,8920,7310,9119,8724,7933,7172	39	-	5390.149126291275	0
1866,1163,3238,5219,4868,282,5667,811,1273,1998,2595,675,2306,2308,5330,4069,2241,5093,3664,4517,5031,5470,2751,695,1488,4147,4196,2039,729,4824,3485,3081,2061,101,3672,5895,3307,2684,3296,2645,2670,4157,3969,5659,3105,493,858,4441,674,4895,3633,5912,4361,1370,3225,4765,1149,4152,2902,839,4672,4867,3247	63	-	8666.566107273102	0
8275,6982,8164,9674,9909,6145,8713,8539,8473,9496,8079,6560,7873,6102,6121,6925,6757,8593,9507,7580,6171,9847,6584,7894,9513,6558,6162,8929,9715,8945,7865,7869,7167,6712,7859,9067,6491,6701,9803,8647,9216,7102,7149,9860,6299,7013,8541,8366,7857,8191,6484,6181,8052,6607,7845,7549,8756,9432,7792,6243,8398,6987	62	-	8492.798008918762	0
4390,4514,2680,5776,5988,1154,703,3646,91,3545,824,3928,1986,112,3065,4475,4145,538,37,799,2444,2815,1175,3348,2195,4738,1256,5074,3251,1463,4875,5310,1789,3320,702,369,1878,5461,1838,5848,1442,786,4205,3837,1642,5606,4507,4022,2350,2735,3157,972,3799,1842,2427,2636,2750	57	-	7856.228836774826	0
1620,3412,963,5897,3308,4755,3835,5968,1447,3601,3267,3637,3871,576,1036,1283,741,5508,3717,772,2997,4946,5032,1744,4783,345,200,1557,3229,4605,349,5097,1357,5451,763,115,3538,4082,1084,5779,2572	41	-	5651.8504428863525	0
8450,6918,9626,6260,6574,7779,9766,7378,6917,7346,8279,6327,6647,6843,7983,8631,8448,9599,7422,7976,9310,7195,8896,6737,9050,9707,9481,6552,9441,8295,6406	31	-	4290.725123882294	0
1141,5364,5965,696,83,3842,3168,2038,1769,5949,263,5346,1909,5277,1407,1405,4013,351,2652,5706,4375,4695,1882,4509,2943,56,5459,127,4621,2046,456,680,557,2499,3101,2257,551,1503,3753,3519,5207,5670,3520,4985,2484,3620,596,5663,4969,75,97,1123,3898,106,4834,4696,2874,3676	58	-	7993.819417476654	0
5073,5224,1452,3805,4141,4595,5702,3634,4435,5641,109,4492,3758,2589,5586,1717,427,3569,2522,4379,1220,3547,472,5114,2776,2325,671,3907,698,5796,1309,1311,4915,1360,4978,2384,1051,5764,1604,3155,1928,1798,123,3920,5313,5288,2747	47	-	6458.930004119873	0
4183,3382,6053,3277,2132,2027,5615,161,2300,598,3972,1863,4429,3590,2976,4546,602,1484,4112,1905,4853,1929,1264,726,3123,4396,4456,5152,3627,1826,5393,823,4831,2133,3399,3140,6065,3952,5084,211,5954,3524,2914,4296,3537,5805,2936,4948,2019,5734,5362,3236,1111,5687,148,677,2942,5533,3182	59	-	8155.45935344696	0
