1	1
2	1
3	1
4	2
5	2
6	1
7	3
8	5
9	3
10	4
11	11
12	6
13	1
14	2
15	1
16	1
17	7
18	1
19	1
20	1
21	1
22	3
23	1
24	7
25	1
26	1
27	1
28	9
29	7
30	7
31	3
32	4
33	1
34	3
35	1
36	7
37	3
38	3
39	1
40	3
41	3
42	1
43	8
44	1
45	5
46	3
47	1
48	3
49	2
50	1
51	3
52	7
53	4
54	3
55	6
56	1
57	5
58	2
59	5
60	1
61	3
62	1
63	3
64	1
65	6
66	9
67	3
68	1
69	8
70	3
71	8
72	4
73	9
74	11
75	11
76	37
77	25
78	37
79	1
80	9
81	7
82	33
83	7
84	5
85	11
86	1
87	26
88	3
89	10
90	9
91	20
92	70
93	105
94	38
95	162
96	25
97	1
98	6
99	253
100	5
101	3
102	536
