1	3
2	2
3	1
4	3
5	2
6	1
7	2
8	2
9	3
10	4
11	2
12	5
13	2
14	1
15	2
16	1
17	4
18	4
19	1
20	1
21	1
22	1
23	2
24	4
25	4
26	2
27	2
28	2
29	3
30	2
31	1
32	1
33	3
34	1
35	3
36	1
37	5
38	9
39	14
40	1
41	5
42	2
43	4
44	3
45	2
46	1
47	9
48	5
49	5
50	2
51	7
52	17
53	2
54	3
55	6
56	1
57	4
58	1
59	16
60	7
61	3
62	4
63	6
64	6
65	11
66	1
67	2
68	5
69	39
70	5
71	2
72	2
73	20
74	5
75	4
76	2
77	1
78	3
79	19
80	3
81	9
82	5
83	12
84	8
85	49
86	16
87	3
88	9
89	3
90	36
91	3
92	25
93	18
94	9
95	1
96	1
97	11
98	13
99	35
100	10
101	8
102	13
103	3
104	98
105	535
